,DATATYPE,CNT,TIME,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN,USER
2586,SMP,4904,88.00102,0.56936,0.43981,8.40929,1.14683,1,0.86006,0.56284,9.33922,1.14683,1,-0.01285,0.00515,0.64661,0.00300,1,0.04612,-0.00466,0.64579,0.00297,1,0,0.00000,28,0
2588,SMP,4905,88.00546,0.56741,0.43921,7.84435,1.14683,1,0.85763,0.56203,9.34012,1.14683,1,-0.01285,0.00515,0.64661,0.00281,1,0.04612,-0.00466,0.64579,0.00302,1,0,0.00000,28,0
2590,SMP,4906,88.02129,0.56696,0.43969,8.25713,1.14683,1,0.85726,0.56253,9.65422,1.14683,1,-0.01285,0.00515,0.64661,0.00274,1,0.04612,-0.00466,0.64579,0.00302,1,0,0.00000,28,0
2592,SMP,4907,88.037,0.56589,0.43946,7.82492,1.14683,1,0.85697,0.56273,9.22358,1.14683,1,-0.01285,0.00515,0.64661,0.00296,1,0.04612,-0.00466,0.64579,0.00297,1,0,0.00000,28,0
2594,SMP,4908,88.05375,0.56454,0.44006,8.02259,1.14683,1,0.85567,0.56257,9.41081,1.14683,1,-0.01285,0.00515,0.64661,0.00296,1,0.04612,-0.00466,0.64579,0.00296,1,0,0.00000,28,0
2596,SMP,4909,88.08512,0.56385,0.44007,8.48186,1.14683,1,0.85535,0.56300,9.26587,1.14683,1,-0.01285,0.00515,0.64661,0.00271,1,0.04612,-0.00466,0.64579,0.00296,1,0,0.00000,28,0
2598,SMP,4910,88.08958,0.56315,0.44050,7.78724,1.14683,1,0.85496,0.56299,8.93911,1.14683,1,-0.01285,0.00515,0.64661,0.00279,1,0.04612,-0.00466,0.64579,0.00302,1,0,0.00000,28,0
2599,SMP,4911,88.1018,0.56220,0.44181,8.75035,1.14683,1,0.85369,0.56414,9.29085,1.14683,1,-0.01285,0.00515,0.64661,0.00273,1,0.04612,-0.00466,0.64579,0.00306,1,0,0.00000,28,0
2601,SMP,4912,88.11812,0.56170,0.44249,8.52136,1.14683,1,0.85336,0.56438,9.61230,1.14683,1,-0.01285,0.00515,0.64661,0.00292,1,0.04612,-0.00466,0.64579,0.00289,1,0,0.00000,28,0
2603,SMP,4913,88.14243,0.56100,0.44292,8.80323,1.14683,1,0.85327,0.56434,9.73569,1.14683,1,-0.01285,0.00515,0.64661,0.00297,1,0.04612,-0.00466,0.64579,0.00281,1,0,0.00000,28,0
2605,SMP,4914,88.15108,0.55989,0.44379,8.94994,1.14683,1,0.85211,0.56539,9.66451,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00300,1,0,0.00000,28,0
2607,SMP,4915,88.16751,0.55958,0.44441,9.56012,1.14683,1,0.85179,0.56576,10.08376,1.14683,1,-0.01285,0.00515,0.64661,0.00305,1,0.04612,-0.00466,0.64579,0.00294,1,0,0.00000,28,0
2609,SMP,4916,88.18394,0.55884,0.44429,9.00737,1.14683,1,0.85147,0.56570,9.69189,1.14683,1,-0.01285,0.00515,0.64661,0.00299,1,0.04612,-0.00466,0.64579,0.00302,1,0,0.00000,28,0
2611,SMP,4917,88.20771,0.55797,0.44448,9.52278,1.14683,1,0.85050,0.56591,9.71777,1.14683,1,-0.01285,0.00515,0.64661,0.00305,1,0.04612,-0.00466,0.64579,0.00297,1,0,0.00000,28,0
2613,SMP,4918,88.21731,0.55770,0.44468,9.66214,1.14683,1,0.84978,0.56534,10.13266,1.14683,1,-0.01285,0.00515,0.64661,0.00298,1,0.04612,-0.00466,0.64579,0.00303,1,0,0.00000,28,0
2615,SMP,4919,88.23422,0.55668,0.44401,9.83728,1.14683,1,0.84958,0.56544,9.77261,1.14683,1,-0.01285,0.00515,0.64661,0.00299,1,0.04612,-0.00466,0.64579,0.00303,1,0,0.00000,28,0
2617,SMP,4920,88.24968,0.55600,0.44372,9.16271,1.14683,1,0.84840,0.56473,9.73652,1.14683,1,-0.01285,0.00515,0.64661,0.00295,1,0.04612,-0.00466,0.64579,0.00304,1,0,0.00000,28,0
2618,SMP,4921,88.27503,0.55568,0.44390,9.14592,1.14683,1,0.84777,0.56454,9.76361,1.14683,1,-0.01285,0.00515,0.64661,0.00307,1,0.04612,-0.00466,0.64579,0.00313,1,0,0.00000,28,0
2619,SMP,4922,88.28266,0.55471,0.44345,9.30280,1.14683,1,0.84772,0.56439,9.88924,1.14683,1,-0.01285,0.00515,0.64661,0.00298,1,0.04612,-0.00466,0.64579,0.00306,1,0,0.00000,28,0
2620,SMP,4923,88.30267,0.55387,0.44323,8.87838,1.14683,1,0.84636,0.56349,10.06450,1.14683,1,-0.01285,0.00515,0.64661,0.00297,1,0.04612,-0.00466,0.64579,0.00310,1,0,0.00000,28,0
2621,SMP,4924,88.32683,0.55332,0.44318,9.23848,1.14683,1,0.84577,0.56337,10.20372,1.14683,1,-0.01285,0.00515,0.64661,0.00309,1,0.04612,-0.00466,0.64579,0.00325,1,0,0.00000,28,0
2623,SMP,4925,88.33256,0.55236,0.44249,9.11281,1.14683,1,0.84550,0.56337,9.93721,1.14683,1,-0.01285,0.00515,0.64661,0.00306,1,0.04612,-0.00466,0.64579,0.00310,1,0,0.00000,28,0
2624,SMP,4926,88.35775,0.55187,0.44289,9.14584,1.14683,1,0.84422,0.56265,10.18879,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00329,1,0,0.00000,28,0
2626,SMP,4927,88.3735,0.55145,0.44308,8.84905,1.14683,1,0.84332,0.56286,10.72518,1.14683,1,-0.01285,0.00515,0.64661,0.00296,1,0.04612,-0.00466,0.64579,0.00310,1,0,0.00000,28,0
2628,SMP,4928,88.38352,0.55046,0.44486,7.90508,1.14683,1,0.84309,0.56300,10.21886,1.14683,1,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,0,0.00000,28,0
2630,SMP,4929,88.39905,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,0,0.00000,28,0
2632,SMP,4930,88.41959,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,0,0.00000,28,0
2634,SMP,4931,88.43468,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2636,SMP,4932,88.44968,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2638,SMP,4933,88.46762,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2640,SMP,4934,88.4798,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2642,SMP,4935,88.49599,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2644,SMP,4936,88.51588,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2646,SMP,4937,88.52905,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2648,SMP,4938,88.54551,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2650,SMP,4939,88.5674,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2652,SMP,4940,88.57862,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2654,SMP,4941,88.60253,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2656,SMP,4942,88.62641,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2658,SMP,4943,88.62903,0.55046,0.44486,7.90508,1.14683,0,0.84309,0.56300,10.21886,1.14683,0,-0.01285,0.00515,0.64661,0.00248,1,0.04612,-0.00466,0.64579,0.00322,1,36,0.00000,28,BLINK 500
2660,SMP,4944,88.64404,0.54006,0.44025,9.58454,1.14683,1,0.83456,0.55122,10.30784,1.14683,1,-0.01285,0.00515,0.64661,0.00311,1,0.04612,-0.00466,0.64579,0.00340,1,0,0.20935,29,0
2662,SMP,4945,88.66037,0.53963,0.43992,9.34247,1.14683,1,0.83374,0.54965,10.79166,1.14683,1,-0.01285,0.00515,0.64661,0.00305,1,0.04612,-0.00466,0.64579,0.00339,1,0,0.00000,29,0
2664,SMP,4946,88.67696,0.53831,0.43915,9.75783,1.14683,1,0.83346,0.54983,10.18526,1.14683,1,-0.01285,0.00515,0.64661,0.00312,1,0.04612,-0.00466,0.64579,0.00336,1,0,0.00000,29,0
2666,SMP,4947,88.69322,0.53704,0.43779,10.07314,1.14683,1,0.83163,0.54732,10.85284,1.14683,1,-0.01285,0.00515,0.64661,0.00309,1,0.04612,-0.00466,0.64579,0.00337,1,0,0.00000,29,0
2668,SMP,4948,88.70992,0.53639,0.43738,9.67619,1.14683,1,0.83122,0.54606,10.34657,1.14683,1,-0.01285,0.00515,0.64661,0.00304,1,0.04612,-0.00466,0.64579,0.00341,1,0,0.00000,29,0
2670,SMP,4949,88.72755,0.53503,0.43574,10.29122,1.14683,1,0.83113,0.54597,10.55151,1.14683,1,-0.01285,0.00515,0.64661,0.00309,1,0.04612,-0.00466,0.64579,0.00344,1,0,0.00000,28,0
2672,SMP,4950,88.77132,0.53376,0.43430,10.23858,1.14683,1,0.82946,0.54271,10.59093,1.14683,1,-0.01285,0.00515,0.64661,0.00313,1,0.04612,-0.00466,0.64579,0.00347,1,0,0.00000,28,0
2674,SMP,4951,88.79914,0.53340,0.43351,9.66594,1.14683,1,0.82890,0.54161,10.68041,1.14683,1,-0.01285,0.00515,0.64661,0.00309,1,0.04612,-0.00466,0.64579,0.00335,1,0,0.00000,28,0
2676,SMP,4952,88.81387,0.53188,0.43167,9.71175,1.14683,1,0.82845,0.54119,10.62495,1.14683,1,-0.01285,0.00515,0.64661,0.00316,1,0.04612,-0.00466,0.64579,0.00334,1,0,0.00000,28,0
2678,SMP,4953,88.82928,0.53083,0.43022,9.78564,1.14683,1,0.82693,0.53870,10.66086,1.14683,1,-0.01285,0.00515,0.64661,0.00316,1,0.04612,-0.00466,0.64579,0.00350,1,0,0.00000,28,0
2679,SMP,4954,88.8354,0.53019,0.42998,9.54235,1.14683,1,0.82630,0.53747,11.02976,1.14683,1,-0.01285,0.00515,0.64661,0.00326,1,0.04612,-0.00466,0.64579,0.00343,1,0,0.00000,28,0
2680,SMP,4955,88.84209,0.52806,0.42828,10.09744,1.14683,1,0.82583,0.53736,10.55251,1.14683,1,-0.01285,0.00515,0.64661,0.00311,1,0.04612,-0.00466,0.64579,0.00345,1,0,0.00000,28,0
2681,SMP,4956,88.8456,0.52540,0.42664,10.02645,1.14683,1,0.82246,0.53399,11.04503,1.14683,1,-0.01285,0.00515,0.64661,0.00308,1,0.04612,-0.00466,0.64579,0.00344,1,0,0.00000,28,0
2682,SMP,4957,88.86005,0.52502,0.42603,9.78728,1.14683,1,0.82173,0.53226,10.99554,1.14683,1,-0.01285,0.00515,0.64661,0.00316,1,0.04612,-0.00466,0.64579,0.00345,1,0,0.00000,28,0
2683,SMP,4958,88.87598,0.52312,0.42443,10.62280,1.14683,1,0.82165,0.53219,10.98980,1.14683,1,-0.01285,0.00515,0.64661,0.00316,1,0.04612,-0.00466,0.64579,0.00334,1,0,0.00000,28,0
2684,SMP,4959,88.90325,0.52210,0.42317,9.82051,1.14683,1,0.82051,0.53025,11.12640,1.14683,1,-0.01285,0.00515,0.64661,0.00327,1,0.04612,-0.00466,0.64579,0.00341,1,0,0.00000,28,0
2686,SMP,4960,88.90701,0.52156,0.42225,10.22874,1.14683,1,0.81948,0.52863,11.04165,1.14683,1,-0.01285,0.00515,0.64661,0.00311,1,0.04612,-0.00466,0.64579,0.00343,1,0,0.00000,28,0
2688,SMP,4961,88.92335,0.51975,0.42107,10.02577,1.14683,1,0.81925,0.52827,10.84487,1.14683,1,-0.01285,0.00515,0.64661,0.00312,1,0.04612,-0.00466,0.64579,0.00338,1,0,0.00000,28,0
2690,SMP,4962,88.94302,0.51842,0.41919,9.98268,1.14683,1,0.81783,0.52602,11.16233,1.14683,1,-0.01285,0.00515,0.64661,0.00314,1,0.04612,-0.00466,0.64579,0.00341,1,0,0.00000,28,0
2692,SMP,4963,88.95608,0.51780,0.41855,9.63014,1.14683,1,0.81710,0.52548,11.11864,1.14683,1,-0.01285,0.00515,0.64661,0.00299,1,0.04612,-0.00466,0.64579,0.00335,1,0,0.00000,28,0
2694,SMP,4964,88.97376,0.51606,0.41720,9.72161,1.14683,1,0.81693,0.52522,11.02608,1.14683,1,-0.01285,0.00515,0.64661,0.00309,1,0.04612,-0.00466,0.64579,0.00331,1,0,0.00000,28,0
2696,SMP,4965,88.98881,0.51509,0.41634,9.57579,1.14683,1,0.81570,0.52345,11.15880,1.14683,1,-0.01285,0.00515,0.64661,0.00304,1,0.04612,-0.00466,0.64579,0.00324,1,0,0.00000,28,0
2698,SMP,4966,89.09464,0.51457,0.41602,9.63339,1.14683,1,0.81495,0.52246,10.86845,1.14683,1,-0.01285,0.00515,0.64661,0.00300,1,0.04612,-0.00466,0.64579,0.00329,1,0,0.00000,28,0
2700,SMP,4967,89.12541,0.51302,0.41437,10.01753,1.14683,1,0.81492,0.52251,10.82142,1.14683,1,-0.01285,0.00515,0.64661,0.00301,1,0.04612,-0.00466,0.64579,0.00327,1,0,0.00000,28,0
2702,SMP,4968,89.13418,0.51180,0.41400,9.60933,1.14683,1,0.81366,0.52077,10.63781,1.14683,1,-0.01285,0.00515,0.64661,0.00298,1,0.04612,-0.00466,0.64579,0.00325,1,0,0.00000,28,0
2703,SMP,4969,89.14185,0.51148,0.41291,9.79903,1.14683,1,0.81315,0.51976,10.75775,1.14683,1,-0.01285,0.00515,0.64661,0.00293,1,0.04612,-0.00466,0.64579,0.00330,1,0,0.00000,28,0
2704,SMP,4970,89.15092,0.50980,0.41198,9.69101,1.14683,1,0.81295,0.51960,10.48097,1.14683,1,-0.01285,0.00515,0.64661,0.00297,1,0.04612,-0.00466,0.64579,0.00332,1,0,0.00000,28,0
2706,SMP,4971,89.1539,0.50830,0.41031,9.38447,1.14683,1,0.81111,0.51626,10.62658,1.14683,1,-0.01285,0.00515,0.64661,0.00296,1,0.04612,-0.00466,0.64579,0.00329,1,0,0.00000,28,0
2707,SMP,4972,89.18647,0.50700,0.40853,9.25008,1.14683,1,0.81116,0.51635,10.62880,1.14683,1,-0.01285,0.00515,0.64661,0.00307,1,0.04612,-0.00466,0.64579,0.00324,1,0,0.00000,28,0
2709,SMP,4973,89.19857,0.50605,0.40745,9.30948,1.14683,1,0.80984,0.51352,10.62473,1.14683,1,-0.01285,0.00515,0.64661,0.00292,1,0.04612,-0.00466,0.64579,0.00317,1,0,0.00000,28,0
2711,SMP,4974,89.20202,0.50557,0.40671,9.14208,1.14683,1,0.80921,0.51119,10.28185,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00314,1,0,0.00000,28,0
2713,SMP,4975,89.20954,0.50698,0.40693,9.75543,1.14683,1,0.81097,0.51058,10.19972,1.14683,1,-0.01285,0.00515,0.64661,0.00312,1,0.04612,-0.00466,0.64579,0.00319,1,0,0.00000,28,0
2715,SMP,4976,89.21894,0.50796,0.40611,9.67760,1.14683,1,0.81130,0.51037,10.75843,1.14683,1,-0.01285,0.00515,0.64661,0.00319,1,0.04612,-0.00466,0.64579,0.00320,1,0,0.00000,28,0
2717,SMP,4977,89.23528,0.50946,0.40620,9.53125,1.14683,1,0.81363,0.50850,10.19972,1.14683,1,-0.01285,0.00515,0.64661,0.00323,1,0.04612,-0.00466,0.64579,0.00319,1,0,0.00000,28,0
2719,SMP,4978,89.25182,0.51052,0.40606,9.58886,1.14683,1,0.81487,0.50717,10.23411,1.14683,1,-0.01285,0.00515,0.64661,0.00301,1,0.04612,-0.00466,0.64579,0.00304,1,0,0.00000,28,0
2721,SMP,4979,89.26819,0.51261,0.40611,9.79752,1.14683,1,0.81537,0.50695,10.80110,1.14683,1,-0.01285,0.00515,0.64661,0.00310,1,0.04612,-0.00466,0.64579,0.00313,1,0,0.00000,28,0
2723,SMP,4980,89.28466,0.51564,0.40729,9.39363,1.14683,1,0.81957,0.50717,9.91964,1.14683,1,-0.01285,0.00515,0.64661,0.00312,1,0.04612,-0.00466,0.64579,0.00309,1,0,0.00000,28,0
2725,SMP,4981,89.30177,0.51728,0.40838,8.51074,1.14683,1,0.82233,0.50830,10.08004,1.14683,1,-0.01285,0.00515,0.64661,0.00278,1,0.04612,-0.00466,0.64579,0.00312,1,0,0.00000,28,0
2727,SMP,4982,89.32013,0.52147,0.40946,9.61555,1.14683,1,0.82302,0.50839,10.78762,1.14683,1,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00319,1,0,0.00000,28,0
2729,SMP,4983,89.33412,0.52550,0.41079,9.75782,1.14683,1,0.82862,0.51135,10.05939,1.14683,1,-0.01285,0.00515,0.64661,0.00307,1,0.04612,-0.00466,0.64579,0.00326,1,0,0.00000,28,0
2731,SMP,4984,89.35779,0.52772,0.41177,8.19282,1.14683,1,0.83210,0.51383,10.25014,1.14683,1,-0.01285,0.00515,0.64661,0.00271,1,0.04612,-0.00466,0.64579,0.00335,1,0,0.00000,28,0
2733,SMP,4985,89.36674,0.53208,0.41358,9.63058,1.14683,1,0.83257,0.51385,10.81710,1.14683,1,-0.01285,0.00515,0.64661,0.00316,1,0.04612,-0.00466,0.64579,0.00321,1,0,0.00000,28,0
2735,SMP,4986,89.38314,0.53591,0.41487,9.40862,1.14683,1,0.83855,0.51869,9.91517,1.14683,1,-0.01285,0.00515,0.64661,0.00304,1,0.04612,-0.00466,0.64579,0.00335,1,0,0.00000,28,0
2737,SMP,4987,89.40224,0.53804,0.41603,8.72542,1.14683,1,0.84137,0.52093,9.98490,1.14683,1,-0.01285,0.00515,0.64661,0.00266,1,0.04612,-0.00466,0.64579,0.00336,1,0,0.00000,28,0
2739,SMP,4988,89.41608,0.54215,0.41736,9.70542,1.14683,1,0.84186,0.52093,10.51649,1.14683,1,-0.01285,0.00515,0.64661,0.00314,1,0.04612,-0.00466,0.64579,0.00327,1,0,0.00000,28,0
2740,SMP,4989,89.43291,0.54543,0.41794,9.42955,1.14683,1,0.84714,0.52361,9.99335,1.14683,1,-0.01285,0.00515,0.64661,0.00304,1,0.04612,-0.00466,0.64579,0.00322,1,0,0.00000,28,0
2741,SMP,4990,89.44996,0.54724,0.41812,8.79616,1.14683,1,0.84993,0.52586,10.15842,1.14683,1,-0.01285,0.00515,0.64661,0.00281,1,0.04612,-0.00466,0.64579,0.00324,1,0,0.00000,28,0
2742,SMP,4991,89.48412,0.55044,0.41875,9.55384,1.14683,1,0.85015,0.52576,10.46681,1.14683,1,-0.01285,0.00515,0.64661,0.00321,1,0.04612,-0.00466,0.64579,0.00332,1,0,0.00000,28,0
2743,SMP,4992,89.49249,0.55285,0.41962,9.40393,1.14683,1,0.85409,0.52876,10.19295,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00313,1,0,0.00000,28,0
2744,SMP,4993,89.50538,0.55417,0.41964,9.66782,1.14683,1,0.85588,0.53017,10.13503,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00323,1,0,0.00000,28,0
2745,SMP,4994,89.51598,0.55647,0.42076,9.62173,1.14683,1,0.85618,0.53027,10.92821,1.14683,1,-0.01285,0.00515,0.64661,0.00325,1,0.04612,-0.00466,0.64579,0.00321,1,0,0.00000,28,0
2746,SMP,4995,89.54093,0.55803,0.42109,9.53872,1.14683,1,0.85851,0.53282,10.24812,1.14683,1,-0.01285,0.00515,0.64661,0.00316,1,0.04612,-0.00466,0.64579,0.00317,1,0,0.00000,28,0
2747,SMP,4996,89.5503,0.55880,0.42127,9.43295,1.14683,1,0.85952,0.53380,10.09901,1.14683,1,-0.01285,0.00515,0.64661,0.00312,1,0.04612,-0.00466,0.64579,0.00330,1,0,0.00000,28,0
2748,SMP,4997,89.56702,0.56037,0.42238,9.51152,1.14683,1,0.85980,0.53424,10.27420,1.14683,1,-0.01285,0.00515,0.64661,0.00312,1,0.04612,-0.00466,0.64579,0.00323,1,0,0.00000,28,0
2749,SMP,4998,89.58394,0.56132,0.42329,9.71379,1.14683,1,0.86138,0.53553,10.46685,1.14683,1,-0.01285,0.00515,0.64661,0.00304,1,0.04612,-0.00466,0.64579,0.00322,1,0,0.00000,28,0
2750,SMP,4999,89.60228,0.56190,0.42351,9.86733,1.14683,1,0.86176,0.53630,10.28360,1.14683,1,-0.01285,0.00515,0.64661,0.00309,1,0.04612,-0.00466,0.64579,0.00324,1,0,0.00000,28,0
2751,SMP,5000,89.61505,0.56300,0.42494,9.61576,1.14683,1,0.86222,0.53659,10.57813,1.14683,1,-0.01285,0.00515,0.64661,0.00306,1,0.04612,-0.00466,0.64579,0.00322,1,0,0.00000,28,0
2752,SMP,5001,89.63329,0.56373,0.42612,9.68373,1.14683,1,0.86357,0.53839,10.66416,1.14683,1,-0.01285,0.00515,0.64661,0.00311,1,0.04612,-0.00466,0.64579,0.00313,1,0,0.00000,28,0
2753,SMP,5002,89.64889,0.56399,0.42625,9.72680,1.14683,1,0.86407,0.53949,10.12436,1.14683,1,-0.01285,0.00515,0.64661,0.00302,1,0.04612,-0.00466,0.64579,0.00334,1,0,0.00000,28,0
2754,SMP,5003,89.66292,0.56523,0.42783,9.55892,1.14683,1,0.86453,0.53974,10.58095,1.14683,1,-0.01285,0.00515,0.64661,0.00321,1,0.04612,-0.00466,0.64579,0.00312,1,0,0.00000,28,0
2755,SMP,5004,89.68719,0.56636,0.42883,9.48649,1.14683,1,0.86589,0.54242,10.06444,1.14683,1,-0.01285,0.00515,0.64661,0.00308,1,0.04612,-0.00466,0.64579,0.00330,1,0,0.00000,28,0
2756,SMP,5005,89.69539,0.56701,0.42893,9.64358,1.14683,1,0.86665,0.54433,10.38213,1.14683,1,-0.01285,0.00515,0.64661,0.00298,1,0.04612,-0.00466,0.64579,0.00329,1,0,0.00000,28,0
2757,SMP,5006,89.71202,0.56849,0.42949,9.66426,1.14683,1,0.86689,0.54418,10.99525,1.14683,1,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,0,0.00000,28,0
2758,SMP,5007,89.7284,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,0,0.00000,28,0
2759,SMP,5008,89.74482,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,0,0.00000,28,0
2760,SMP,5009,89.76154,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2761,SMP,5010,89.79047,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2762,SMP,5011,89.79415,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2763,SMP,5012,89.81041,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2764,SMP,5013,89.82692,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2765,SMP,5014,89.84315,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2766,SMP,5015,89.87724,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2767,SMP,5016,89.88964,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2768,SMP,5017,89.90882,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2769,SMP,5018,89.92165,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2770,SMP,5019,89.93141,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2771,SMP,5020,89.94724,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
2772,SMP,5021,89.95975,0.56849,0.42949,9.66426,1.14683,0,0.86689,0.54418,10.99525,1.14683,0,-0.01285,0.00515,0.64661,0.00318,1,0.04612,-0.00466,0.64579,0.00325,1,37,0.00000,28,BLINK 500
