DATATYPE	CNT	 TIME	 LPCX	 LPCY	 LPD	 LPS	 LPV	 RPCX	 RPCY	 RPD	 RPS	 RPV	 LEYEX	 LEYEY	 LEYEZ	 LPUPILD	 LPUPILV	 REYEX	 REYEY	 REYEZ	 RPUPILD	 RPUPILV	 BKID	 BKDUR	 BKPMIN	 USER	
SMP	1305536	21555.83398	0.29394	0.14006	12.97841	1.07941	1	0.63806	0.12528	12.62734	1.08873	1	-0.03666	0.03941	0.63402	0.00378	1	0.02516	0.04228	0.65169	0.00401	1	0	0.00000	37	44	
SMP	1305537	21555.85156	0.29394	0.14006	12.97841	1.08873	1	0.63794	0.12595	12.92126	1.09806	1	-0.03666	0.03941	0.63402	0.00378	1	0.02516	0.04228	0.65169	0.00377	1	0	0.00000	37	44	
SMP	1305538	21555.85352	0.29398	0.14038	13.15487	1.09806	1	0.63785	0.12571	12.58283	1.10739	1	-0.03666	0.03941	0.63402	0.00379	1	0.02516	0.04228	0.65169	0.00393	1	0	0.00000	37	44	
SMP	1305539	21555.86523	0.29368	0.13999	12.91379	1.10739	1	0.63747	0.12527	11.98131	1.10739	1	-0.03666	0.03941	0.63402	0.00375	1	0.02516	0.04228	0.65169	0.00405	1	0	0.00000	37	44	
SMP	1305540	21555.86719	0.29382	0.13980	12.89415	1.10739	1	0.63781	0.12521	12.49743	1.10739	1	-0.03666	0.03941	0.63402	0.00378	1	0.02516	0.04228	0.65169	0.00397	1	0	0.00000	37	44	
SMP	1305541	21555.88086	0.29383	0.14066	12.71089	1.10739	1	0.63792	0.12469	11.59101	1.09806	1	-0.03624	0.03889	0.62664	0.00371	1	0.02417	0.04070	0.62737	0.00409	1	0	0.00000	37	44	
SMP	1305542	21555.89648	0.29415	0.14069	13.01236	1.09806	1	0.63770	0.12550	12.23211	1.08873	1	-0.03624	0.03889	0.62664	0.00384	1	0.02417	0.04070	0.62737	0.00402	1	0	0.00000	37	44	
SMP	1305543	21555.90820	0.29397	0.14093	12.91757	1.08873	1	0.63838	0.12579	12.56642	1.07941	1	-0.03624	0.03889	0.62664	0.00362	1	0.02417	0.04070	0.62737	0.00381	1	0	0.00000	37	44	
SMP	1305544	21555.94141	0.29401	0.14074	13.04338	1.08920	1	0.63791	0.12616	12.84894	1.08920	1	-0.03715	0.04000	0.64349	0.00362	1	0.02516	0.04228	0.65169	0.00380	1	0	0.00000	37	44	
SMP	1305545	21555.94727	0.29397	0.14000	12.92628	1.09899	1	0.63814	0.12563	12.82362	1.10831	1	-0.03715	0.04000	0.64349	0.00372	1	0.02516	0.04228	0.65169	0.00381	1	0	0.00000	37	44	
SMP	1305546	21555.95508	0.29441	0.13986	12.33454	1.11810	1	0.63802	0.12547	12.81462	1.12743	1	-0.03715	0.04000	0.64349	0.00379	1	0.02516	0.04228	0.65169	0.00386	1	0	0.00000	37	44	
SMP	1305547	21555.98242	0.29413	0.13956	12.89722	1.13721	1	0.63843	0.12580	12.63317	1.14654	1	-0.03740	0.04039	0.64783	0.00379	1	0.02527	0.04252	0.65453	0.00377	1	0	0.00000	37	44	
SMP	1305548	21555.98828	0.29450	0.14033	12.52699	1.14654	1	0.63839	0.12573	12.28941	1.14654	1	-0.03740	0.04039	0.64783	0.00367	1	0.02527	0.04252	0.65453	0.00384	1	0	0.00000	37	44	
SMP	1305549	21556.03906	0.29435	0.14007	12.75073	1.14654	1	0.63822	0.12548	12.81157	1.14654	1	-0.03740	0.04039	0.64783	0.00358	1	0.02527	0.04252	0.65453	0.00383	1	0	0.00000	37	44	
SMP	1305550	21556.04102	0.29390	0.13992	12.78884	1.14654	1	0.63727	0.12531	12.62663	1.14654	1	-0.03740	0.04039	0.64783	0.00366	1	0.02527	0.04252	0.65453	0.00383	1	0	0.00000	37	44	
SMP	1305551	21556.04492	0.29341	0.13953	12.13780	1.14654	1	0.63789	0.12555	12.91826	1.14654	1	-0.03740	0.04039	0.64783	0.00374	1	0.02527	0.04252	0.65453	0.00376	1	0	0.00000	37	44	
SMP	1305552	21556.05273	0.29335	0.13975	12.25983	1.14654	1	0.63788	0.12496	12.92917	1.14654	1	-0.03740	0.04039	0.64783	0.00357	1	0.02527	0.04252	0.65453	0.00367	1	0	0.00000	37	44	
SMP	1305553	21556.07227	0.29335	0.13975	12.25983	1.14654	1	0.63801	0.12541	13.06810	1.13721	1	-0.03734	0.04039	0.64681	0.00357	1	0.02400	0.04048	0.62305	0.00379	1	0	0.00000	37	44	
SMP	1305554	21556.08789	0.29352	0.14001	12.36021	1.13721	1	0.63790	0.12558	12.97967	1.12789	1	-0.03734	0.04039	0.64681	0.00357	1	0.02400	0.04048	0.62305	0.00377	1	0	0.00000	37	44	
SMP	1305555	21556.10352	0.29345	0.13985	12.42265	1.12789	1	0.63769	0.12488	12.60362	1.11856	1	-0.03734	0.04039	0.64681	0.00363	1	0.02400	0.04048	0.62305	0.00381	1	0	0.00000	37	44	
SMP	1305556	21556.12695	0.29340	0.14025	12.67431	1.10877	1	0.63739	0.12468	13.16576	1.09945	1	-0.03624	0.03901	0.62664	0.00369	1	0.02390	0.04057	0.62353	0.00384	1	0	0.00000	37	44	
SMP	1305557	21556.13477	0.29333	0.13961	12.87631	1.08966	1	0.63757	0.12414	12.60760	1.08966	1	-0.03624	0.03901	0.62664	0.00344	1	0.02390	0.04057	0.62353	0.00376	1	0	0.00000	37	44	
