,LPCX,LPCY,LPD,LPS,LPV,RPCX,RPCY,RPD,RPS,RPV,LEYEX,LEYEY,LEYEZ,LPUPILD,LPUPILV,REYEX,REYEY,REYEZ,RPUPILD,RPUPILV,BKID,BKDUR,BKPMIN,EEG,task
752,0.30790,0.15777,12.02233,1.15797,1,0.64787,0.14648,12.30813,1.15797,1,-0.03484,0.03851,0.64992,0.00354,1,0.02723,0.04006,0.65444,0.00379,1,0,0.00000,28,77,happy
753,0.30783,0.15799,12.15294,1.14667,1,0.64811,0.14687,12.47385,1.14667,1,-0.03484,0.03839,0.64992,0.00348,1,0.02723,0.04006,0.65444,0.00381,1,0,0.00000,28,77,happy
754,0.30797,0.15743,12.00641,1.14667,1,0.64814,0.14676,12.45617,1.14667,1,-0.03484,0.03839,0.64992,0.00355,1,0.02723,0.04006,0.65444,0.00382,1,0,0.00000,28,77,happy
755,0.30813,0.15813,12.23619,1.14667,1,0.64792,0.14694,12.78154,1.14667,1,-0.03484,0.03839,0.64992,0.00345,1,0.02723,0.04006,0.65444,0.00378,1,0,0.00000,28,67,happy
756,0.30858,0.15849,12.21932,1.14667,1,0.64767,0.14666,12.45136,1.14667,1,-0.03484,0.03839,0.64992,0.00360,1,0.02723,0.04006,0.65444,0.00383,1,0,0.00000,28,91,happy
757,0.30856,0.15836,12.08784,1.14667,1,0.64792,0.14694,12.78154,1.14667,1,-0.03484,0.03839,0.64992,0.00371,1,0.02723,0.04006,0.65444,0.00378,1,0,0.00000,28,108,happy
758,0.30858,0.15849,12.21932,1.14667,1,0.64792,0.14694,12.78154,1.14667,1,-0.03484,0.03839,0.64992,0.00360,1,0.02723,0.04006,0.65444,0.00378,1,0,0.00000,28,91,happy
759,0.30813,0.15809,12.35366,1.14667,1,0.64788,0.14691,12.70747,1.15743,1,-0.03484,0.03839,0.64992,0.00343,1,0.02819,0.04162,0.67885,0.00379,1,0,0.00000,28,91,happy
760,0.30811,0.15774,12.16951,1.15743,1,0.64775,0.14679,12.65914,1.16819,1,-0.03484,0.03839,0.64992,0.00355,1,0.02819,0.04162,0.67885,0.00377,1,0,0.00000,28,87,happy
761,0.30805,0.15713,12.04452,1.16819,1,0.64791,0.14598,12.78664,1.17895,1,-0.03484,0.03839,0.64992,0.00373,1,0.02819,0.04162,0.67885,0.00366,1,0,0.00000,28,86,happy
762,0.30811,0.15803,12.20188,1.17895,1,0.64787,0.14658,12.75499,1.18971,1,-0.03484,0.03839,0.64992,0.00350,1,0.02819,0.04162,0.67885,0.00381,1,0,0.00000,28,92,happy
763,0.30790,0.15674,11.94169,1.18971,1,0.64788,0.14625,12.68778,1.18971,1,-0.03484,0.03839,0.64992,0.00372,1,0.02819,0.04162,0.67885,0.00360,1,0,0.00000,28,41,happy
764,0.30793,0.15687,12.03418,1.18971,1,0.64794,0.14669,12.68818,1.18971,1,-0.03484,0.03839,0.64992,0.00369,1,0.02819,0.04162,0.67885,0.00372,1,0,0.00000,28,91,happy
765,0.30795,0.15812,12.30548,1.18971,1,0.64820,0.14567,12.28166,1.18971,1,-0.03484,0.03851,0.64992,0.00355,1,0.02819,0.04162,0.67885,0.00374,1,0,0.00000,28,81,happy
766,0.30805,0.15771,12.00566,1.18971,1,0.64791,0.14598,12.78664,1.18971,1,-0.03484,0.03851,0.64992,0.00346,1,0.02819,0.04162,0.67885,0.00366,1,0,0.00000,28,99,happy
767,0.30818,0.15720,11.93141,1.18971,1,0.64818,0.14516,12.34044,1.18971,1,-0.03484,0.03851,0.64992,0.00332,1,0.02819,0.04162,0.67885,0.00387,1,0,0.00000,28,76,happy
768,0.30808,0.15733,12.07701,1.18971,1,0.64821,0.14502,12.33066,1.18971,1,-0.03466,0.03837,0.64661,0.00358,1,0.02819,0.04162,0.67885,0.00390,1,0,0.00000,28,102,happy
769,0.30824,0.15706,12.03323,1.18971,1,0.64810,0.14488,12.25023,1.18971,1,-0.03466,0.03837,0.64661,0.00339,1,0.02819,0.04162,0.67885,0.00390,1,0,0.00000,28,84,happy
770,0.30795,0.15756,12.25510,1.18971,1,0.64811,0.14582,12.45859,1.18971,1,-0.03466,0.03837,0.64661,0.00359,1,0.02819,0.04162,0.67885,0.00370,1,0,0.00000,28,48,happy
771,0.30802,0.15691,11.92189,1.15743,1,0.64749,0.14554,12.57889,1.16819,1,-0.03484,0.03863,0.64992,0.00337,1,0.02770,0.04109,0.67024,0.00367,1,0,0.00000,28,17,happy
772,0.30794,0.15703,11.90357,1.17895,1,0.64765,0.14531,12.75538,1.17895,1,-0.03525,0.03882,0.65527,0.00363,1,0.02674,0.03976,0.64851,0.00346,1,0,0.00000,28,17,happy
773,0.30769,0.15681,11.95689,1.17895,1,0.64761,0.14512,12.67243,1.16819,1,-0.03525,0.03882,0.65527,0.00355,1,0.02674,0.03976,0.64851,0.00350,1,0,0.00000,28,22,happy
774,0.30788,0.15719,12.30618,1.16819,1,0.64765,0.14549,12.76879,1.15743,1,-0.03525,0.03882,0.65527,0.00337,1,0.02674,0.03976,0.64851,0.00347,1,0,0.00000,28,9,happy
775,0.30764,0.15726,12.14551,1.15743,1,0.64737,0.14566,12.94380,1.14667,1,-0.03525,0.03882,0.65527,0.00336,1,0.02674,0.03976,0.64851,0.00360,1,0,0.00000,28,9,happy
776,0.30755,0.15724,11.96238,1.14667,1,0.64759,0.14536,13.12782,1.14667,1,-0.03525,0.03882,0.65527,0.00337,1,0.02674,0.03976,0.64851,0.00347,1,0,0.00000,28,12,happy
777,0.30767,0.15781,12.06424,1.14667,1,0.64755,0.14509,12.94712,1.14667,1,-0.03525,0.03882,0.65527,0.00352,1,0.02674,0.03976,0.64851,0.00342,1,0,0.00000,28,39,happy
778,0.30760,0.15785,11.98416,1.14667,1,0.64735,0.14562,12.85010,1.14667,1,-0.03525,0.03882,0.65527,0.00351,1,0.02674,0.03976,0.64851,0.00352,1,0,0.00000,28,6,happy
779,0.30778,0.15830,12.24094,1.14667,1,0.64763,0.14547,13.06025,1.14667,1,-0.03525,0.03882,0.65527,0.00350,1,0.02674,0.03976,0.64851,0.00393,1,0,0.00000,28,39,happy
780,0.30760,0.15815,12.10584,1.14667,1,0.64801,0.14593,12.48781,1.14667,1,-0.03525,0.03882,0.65527,0.00353,1,0.02674,0.03976,0.64851,0.00399,1,0,0.00000,28,0,happy
781,0.30785,0.15795,12.34064,1.14667,1,0.64746,0.14636,13.05232,1.15743,1,-0.03457,0.03801,0.64259,0.00348,1,0.02770,0.04109,0.67024,0.00382,1,0,0.00000,28,25,happy
782,0.30769,0.15753,12.40810,1.15743,1,0.64776,0.14589,13.25003,1.16819,1,-0.03457,0.03801,0.64259,0.00348,1,0.02770,0.04109,0.67024,0.00365,1,0,0.00000,28,41,happy
783,0.30786,0.15728,12.35815,1.16819,1,0.64777,0.14591,13.18874,1.17895,1,-0.03457,0.03801,0.64259,0.00352,1,0.02770,0.04109,0.67024,0.00366,1,0,0.00000,28,40,happy
784,0.30793,0.15742,12.17353,1.17895,1,0.64836,0.14631,12.64842,1.17895,1,-0.03484,0.03851,0.64992,0.00373,1,0.02696,0.03972,0.64790,0.00383,1,0,0.00000,28,40,happy
785,0.30793,0.15617,12.19993,1.17895,1,0.64829,0.14563,13.01200,1.16819,1,-0.03484,0.03851,0.64992,0.00344,1,0.02696,0.03972,0.64790,0.00385,1,0,0.00000,28,40,happy
786,0.30803,0.15610,12.30751,1.16819,1,0.64800,0.14604,13.25038,1.15743,1,-0.03484,0.03851,0.64992,0.00345,1,0.02696,0.03972,0.64790,0.00392,1,0,0.00000,28,40,happy
787,0.30797,0.15697,12.38235,1.15743,1,0.64861,0.14585,12.93953,1.14667,1,-0.03466,0.03837,0.64661,0.00369,1,0.02696,0.03972,0.64790,0.00388,1,0,0.00000,28,59,happy
788,0.30804,0.15670,12.43357,1.14667,1,0.64866,0.14585,12.88064,1.14667,1,-0.03466,0.03837,0.64661,0.00356,1,0.02696,0.03972,0.64790,0.00388,1,0,0.00000,28,72,happy
789,0.30808,0.15636,12.45625,1.14667,1,0.64885,0.14597,12.72627,1.14667,1,-0.03466,0.03837,0.64661,0.00367,1,0.02696,0.03972,0.64790,0.00391,1,0,0.00000,28,85,happy
790,0.30814,0.15598,12.37237,1.14667,1,0.64904,0.14588,12.75829,1.14667,1,-0.03466,0.03837,0.64661,0.00359,1,0.02696,0.03972,0.64790,0.00388,1,0,0.00000,28,85,happy
791,0.30805,0.15661,12.21117,1.14667,1,0.64886,0.14614,12.92233,1.14667,1,-0.03466,0.03837,0.64661,0.00371,1,0.02696,0.03972,0.64790,0.00386,1,0,0.00000,28,92,happy
792,0.30805,0.15661,12.21117,1.14667,1,0.64859,0.14589,13.01942,1.14667,1,-0.03466,0.03837,0.64661,0.00371,1,0.02696,0.03972,0.64790,0.00387,1,0,0.00000,28,92,happy
793,0.30812,0.15683,12.25994,1.14667,1,0.64856,0.14586,12.91657,1.14667,1,-0.03466,0.03837,0.64661,0.00364,1,0.02696,0.03972,0.64790,0.00389,1,0,0.00000,28,116,happy
794,0.30813,0.15672,12.39316,1.14667,1,0.64853,0.14598,12.95193,1.14667,1,-0.03466,0.03837,0.64661,0.00379,1,0.02696,0.03972,0.64790,0.00378,1,0,0.00000,28,129,happy
795,0.30810,0.15679,12.42245,1.14667,1,0.64865,0.14590,13.10292,1.14667,1,-0.03466,0.03837,0.64661,0.00380,1,0.02696,0.03972,0.64790,0.00379,1,0,0.00000,27,42,happy
796,0.30792,0.15710,12.36263,1.13689,1,0.64824,0.14577,12.81963,1.13689,1,-0.03349,0.03689,0.62360,0.00372,1,0.02696,0.03972,0.64790,0.00380,1,0,0.00000,27,52,happy
797,0.30794,0.15700,12.19237,1.12710,1,0.64789,0.14573,13.14297,1.12710,1,-0.03349,0.03689,0.62360,0.00379,1,0.02696,0.03972,0.64790,0.00367,1,0,0.00000,27,29,happy
798,0.30779,0.15728,12.50900,1.11731,1,0.64784,0.14571,13.34466,1.11731,1,-0.03349,0.03689,0.62360,0.00372,1,0.02696,0.03972,0.64790,0.00366,1,0,0.00000,27,43,happy
799,0.30751,0.15734,12.76859,1.11731,1,0.64789,0.14561,13.38651,1.12807,1,-0.03525,0.03882,0.65527,0.00368,1,0.02819,0.04162,0.67885,0.00365,1,0,0.00000,27,64,happy
800,0.30756,0.15714,12.66401,1.13786,1,0.64767,0.14545,13.12653,1.14862,1,-0.03525,0.03882,0.65527,0.00366,1,0.02819,0.04162,0.67885,0.00366,1,0,0.00000,27,57,happy
801,0.30742,0.15677,12.94113,1.15841,1,0.64774,0.14556,13.19517,1.16917,1,-0.03525,0.03882,0.65527,0.00349,1,0.02819,0.04162,0.67885,0.00364,1,0,0.00000,27,82,happy
802,0.30750,0.15665,12.77954,1.19025,1,0.64773,0.14541,13.08337,1.19025,1,-0.03704,0.04079,0.68737,0.00349,1,0.02686,0.03975,0.64827,0.00369,1,0,0.00000,27,28,happy
803,0.30774,0.15684,12.29995,1.20154,1,0.64769,0.14514,13.05615,1.19078,1,-0.03704,0.04079,0.68737,0.00347,1,0.02686,0.03975,0.64827,0.00375,1,0,0.00000,27,22,happy
804,0.30741,0.15610,12.70295,1.20208,1,0.64774,0.14495,12.94800,1.19132,1,-0.03704,0.04079,0.68737,0.00365,1,0.02686,0.03975,0.64827,0.00378,1,0,0.00000,27,100,happy
805,0.30737,0.15600,12.71598,1.20261,1,0.64774,0.14495,12.94800,1.19185,1,-0.03704,0.04079,0.68737,0.00365,1,0.02686,0.03975,0.64827,0.00378,1,0,0.00000,27,100,happy
806,0.30727,0.15595,12.81766,1.19185,1,0.64774,0.14495,12.94800,1.19185,1,-0.03704,0.04079,0.68737,0.00360,1,0.02686,0.03975,0.64827,0.00378,1,0,0.00000,27,61,happy
807,0.30722,0.15595,12.92413,1.19185,1,0.64794,0.14464,12.73489,1.19185,1,-0.03704,0.04079,0.68737,0.00357,1,0.02686,0.03975,0.64827,0.00372,1,0,0.00000,27,85,happy
808,0.30699,0.15637,12.74998,1.18056,1,0.64759,0.14414,13.15071,1.19132,1,-0.03481,0.03826,0.64473,0.00358,1,0.02770,0.04122,0.67024,0.00380,1,0,0.00000,27,85,happy
809,0.30667,0.15622,12.56709,1.18002,1,0.64772,0.14450,12.67490,1.19078,1,-0.03481,0.03826,0.64473,0.00362,1,0.02770,0.04122,0.67024,0.00395,1,0,0.00000,27,85,happy
810,0.30675,0.15603,12.34965,1.17949,1,0.64715,0.14424,12.97040,1.17949,1,-0.03481,0.03832,0.64473,0.00357,1,0.02698,0.04030,0.65425,0.00382,1,0,0.00000,27,96,happy
811,0.30677,0.15600,12.48968,1.16819,1,0.64681,0.14403,12.72214,1.16819,1,-0.03481,0.03832,0.64473,0.00351,1,0.02698,0.04030,0.65425,0.00416,1,0,0.00000,27,133,happy
812,0.30684,0.15643,12.35330,1.16819,1,0.64685,0.14470,13.22207,1.15743,1,-0.03481,0.03832,0.64473,0.00372,1,0.02698,0.04030,0.65425,0.00390,1,0,0.00000,27,121,happy
813,0.30670,0.15673,12.51306,1.15743,1,0.64650,0.14456,12.78778,1.13735,1,-0.03481,0.03820,0.64473,0.00365,1,0.02556,0.03821,0.62135,0.00401,1,0,0.00000,27,82,happy
814,0.30659,0.15697,12.49356,1.13735,1,0.64619,0.14481,12.57234,1.12802,1,-0.03481,0.03820,0.64473,0.00364,1,0.02556,0.03821,0.62135,0.00390,1,0,0.00000,27,91,happy
815,0.30673,0.15676,12.55663,1.12802,1,0.64645,0.14505,12.98394,1.11870,1,-0.03481,0.03820,0.64473,0.00365,1,0.02556,0.03821,0.62135,0.00383,1,0,0.00000,27,45,happy
816,0.30673,0.15676,12.55663,1.10891,1,0.64618,0.14475,12.44578,1.09958,1,-0.03369,0.03691,0.62303,0.00366,1,0.02556,0.03821,0.62135,0.00392,1,0,0.00000,27,52,happy
817,0.30663,0.15685,12.39486,1.08979,1,0.64652,0.14490,12.84232,1.08979,1,-0.03369,0.03691,0.62303,0.00364,1,0.02556,0.03821,0.62135,0.00378,1,0,0.00000,27,33,happy
818,0.30670,0.15673,12.51306,1.08001,1,0.64662,0.14456,12.85708,1.08001,1,-0.03369,0.03691,0.62303,0.00365,1,0.02556,0.03821,0.62135,0.00367,1,0,0.00000,27,12,happy
819,0.30664,0.15643,12.73720,1.08001,1,0.64696,0.14418,12.23069,1.08001,1,-0.03481,0.03826,0.64473,0.00348,1,0.02556,0.03821,0.62135,0.00392,1,0,0.00000,27,42,happy
820,0.30667,0.15610,12.44386,1.08979,1,0.64695,0.14456,12.37002,1.08979,1,-0.03481,0.03826,0.64473,0.00342,1,0.02556,0.03821,0.62135,0.00370,1,0,0.00000,27,53,happy
821,0.30669,0.15585,12.58860,1.09958,1,0.64707,0.14497,12.22316,1.09958,1,-0.03481,0.03826,0.64473,0.00351,1,0.02556,0.03821,0.62135,0.00365,1,0,0.00000,27,76,happy
822,0.30673,0.15666,12.58829,1.10937,1,0.64778,0.14398,12.21430,1.12946,1,-0.03481,0.03832,0.64473,0.00349,1,0.02803,0.04177,0.67813,0.00384,1,0,0.00000,27,40,happy
823,0.30723,0.15596,12.49403,1.12946,1,0.64715,0.14513,12.52342,1.14954,1,-0.03481,0.03832,0.64473,0.00349,1,0.02803,0.04177,0.67813,0.00381,1,0,0.00000,27,108,happy
824,0.30735,0.15602,12.62885,1.14954,1,0.64733,0.14454,12.21154,1.16963,1,-0.03481,0.03832,0.64473,0.00346,1,0.02803,0.04177,0.67813,0.00411,1,0,0.00000,27,24,happy
825,0.30742,0.15601,12.65559,1.18092,1,0.64762,0.14433,12.58748,1.20101,1,-0.03613,0.03984,0.67035,0.00349,1,0.02770,0.04122,0.67024,0.00371,1,0,0.00000,27,6,happy
826,0.30745,0.15596,12.43314,1.21230,1,0.64784,0.14431,12.21186,1.21230,1,-0.03613,0.03984,0.67035,0.00348,1,0.02770,0.04122,0.67024,0.00372,1,0,0.00000,27,11,happy
827,0.30737,0.15586,12.69264,1.22360,1,0.64793,0.14415,12.21727,1.22360,1,-0.03613,0.03984,0.67035,0.00348,1,0.02770,0.04122,0.67024,0.00376,1,0,0.00000,27,11,happy
828,0.30725,0.15597,12.89711,1.23489,1,0.64807,0.14272,12.10633,1.22413,1,-0.03604,0.03981,0.66872,0.00354,1,0.02682,0.03988,0.64748,0.00390,1,0,0.00000,27,11,happy
829,0.30750,0.15589,12.49765,1.22413,1,0.64811,0.14339,12.25996,1.21337,1,-0.03604,0.03981,0.66872,0.00357,1,0.02682,0.03988,0.64748,0.00399,1,0,0.00000,27,28,happy
830,0.30752,0.15576,12.44621,1.21337,1,0.64789,0.14395,12.65930,1.20261,1,-0.03604,0.03981,0.66872,0.00361,1,0.02682,0.03988,0.64748,0.00366,1,0,0.00000,27,37,happy
831,0.30769,0.15597,12.37145,1.19132,1,0.64807,0.14393,12.36736,1.18056,1,-0.03457,0.03825,0.64259,0.00357,1,0.02682,0.03988,0.64748,0.00363,1,0,0.00000,27,37,happy
832,0.30778,0.15591,12.62054,1.16926,1,0.64807,0.14371,11.94620,1.16926,1,-0.03457,0.03825,0.64259,0.00352,1,0.02682,0.03988,0.64748,0.00397,1,0,0.00000,27,44,happy
833,0.30778,0.15591,12.62054,1.15797,1,0.64819,0.14411,12.47097,1.15797,1,-0.03457,0.03825,0.64259,0.00352,1,0.02682,0.03988,0.64748,0.00391,1,0,0.00000,27,58,happy
834,0.30801,0.15615,12.75183,1.14667,1,0.64846,0.14409,12.23958,1.13735,1,-0.03484,0.03863,0.64992,0.00356,1,0.02573,0.03817,0.61963,0.00395,1,0,0.00000,27,58,happy
835,0.30809,0.15624,12.54014,1.13735,1,0.64851,0.14408,12.05702,1.12802,1,-0.03484,0.03863,0.64992,0.00354,1,0.02573,0.03817,0.61963,0.00396,1,0,0.00000,27,35,happy
836,0.30808,0.15635,12.69853,1.12802,1,0.64833,0.14418,11.75405,1.11870,1,-0.03484,0.03863,0.64992,0.00352,1,0.02573,0.03817,0.61963,0.00400,1,0,0.00000,27,19,happy
837,0.30802,0.15553,12.40098,1.11870,1,0.64849,0.14399,12.58683,1.10937,1,-0.03484,0.03863,0.64992,0.00365,1,0.02573,0.03817,0.61963,0.00399,1,0,0.00000,27,75,happy
838,0.30794,0.15540,12.47554,1.10937,1,0.64819,0.14409,12.27433,1.10937,1,-0.03484,0.03863,0.64992,0.00371,1,0.02573,0.03817,0.61963,0.00396,1,0,0.00000,27,96,happy
839,0.30803,0.15608,12.52430,1.10937,1,0.64871,0.14398,12.63757,1.10937,1,-0.03484,0.03863,0.64992,0.00352,1,0.02573,0.03817,0.61963,0.00399,1,0,0.00000,27,119,happy
840,0.30803,0.15620,12.53240,1.10937,1,0.64864,0.14366,12.37260,1.10937,1,-0.03484,0.03863,0.64992,0.00349,1,0.02617,0.03876,0.63021,0.00408,1,0,0.00000,27,119,happy
841,0.30805,0.15613,12.50533,1.10937,1,0.64819,0.14386,12.04067,1.10937,1,-0.03484,0.03863,0.64992,0.00349,1,0.02617,0.03876,0.63021,0.00401,1,0,0.00000,27,85,happy
842,0.30805,0.15613,12.50533,1.10937,1,0.64868,0.14372,12.49049,1.10937,1,-0.03484,0.03863,0.64992,0.00348,1,0.02617,0.03876,0.63021,0.00405,1,0,0.00000,27,61,happy
843,0.30802,0.15599,12.65675,1.10937,1,0.64882,0.14400,12.58883,1.10937,1,-0.03484,0.03863,0.64992,0.00354,1,0.02573,0.03817,0.61963,0.00400,1,0,0.00000,27,39,happy
844,0.30831,0.15574,12.35924,1.10937,1,0.64901,0.14417,12.51878,1.10937,1,-0.03484,0.03863,0.64992,0.00357,1,0.02573,0.03817,0.61963,0.00383,1,0,0.00000,27,25,happy
845,0.30799,0.15594,12.50499,1.10937,1,0.64870,0.14440,12.95349,1.10937,1,-0.03484,0.03863,0.64992,0.00352,1,0.02573,0.03817,0.61963,0.00382,1,0,0.00000,27,33,happy
846,0.30842,0.15551,12.68472,1.12066,1,0.64928,0.14399,12.25846,1.14075,1,-0.03573,0.03974,0.66756,0.00362,1,0.02806,0.04137,0.67271,0.00379,1,0,0.00000,27,57,happy
847,0.30901,0.15580,12.15440,1.15204,1,0.64896,0.14446,12.48141,1.17213,1,-0.03573,0.03974,0.66756,0.00359,1,0.02806,0.04137,0.67271,0.00386,1,0,0.00000,27,89,happy
848,0.30881,0.15499,12.54312,1.18342,1,0.64887,0.14467,12.40100,1.20351,1,-0.03573,0.03974,0.66756,0.00343,1,0.02806,0.04137,0.67271,0.00385,1,0,0.00000,27,96,happy
849,0.30937,0.15562,12.31079,1.20351,1,0.64944,0.14313,12.17107,1.21284,1,-0.03432,0.03825,0.64250,0.00354,1,0.02700,0.03973,0.64598,0.00381,1,0,0.00000,27,68,happy
850,0.30929,0.15555,12.13905,1.20154,1,0.64941,0.14317,12.18130,1.19078,1,-0.03432,0.03825,0.64250,0.00354,1,0.02700,0.03973,0.64598,0.00382,1,0,0.00000,27,20,happy
851,0.30937,0.15562,12.31079,1.17949,1,0.64962,0.14446,12.25678,1.16873,1,-0.03432,0.03825,0.64250,0.00354,1,0.02700,0.03973,0.64598,0.00370,1,0,0.00000,27,61,happy
852,0.30937,0.15562,12.31079,1.15743,1,0.64967,0.14479,12.26268,1.13735,1,-0.03516,0.03932,0.66054,0.00354,1,0.02602,0.03821,0.62122,0.00377,1,0,0.00000,27,37,happy
853,0.30941,0.15575,12.08722,1.13735,1,0.65015,0.14496,11.61978,1.12802,1,-0.03516,0.03932,0.66054,0.00356,1,0.02602,0.03821,0.62122,0.00374,1,0,0.00000,27,73,happy
854,0.30943,0.15579,12.22661,1.12802,1,0.64959,0.14450,12.21905,1.11870,1,-0.03516,0.03932,0.66054,0.00357,1,0.02602,0.03821,0.62122,0.00354,1,0,0.00000,27,77,happy
855,0.30930,0.15585,12.22853,1.11870,1,0.64956,0.14445,12.10952,1.11870,1,-0.03432,0.03825,0.64250,0.00347,1,0.02700,0.03973,0.64598,0.00355,1,0,0.00000,27,102,happy
856,0.30916,0.15543,11.98572,1.11870,1,0.64971,0.14459,11.88053,1.12802,1,-0.03432,0.03825,0.64250,0.00364,1,0.02700,0.03973,0.64598,0.00353,1,0,0.00000,27,120,happy
857,0.30918,0.15516,11.85877,1.12802,1,0.64943,0.14444,11.77850,1.13735,1,-0.03432,0.03825,0.64250,0.00379,1,0.02700,0.03973,0.64598,0.00357,1,0,0.00000,27,57,happy
858,0.30884,0.15584,11.73308,1.22413,1,0.64877,0.14412,11.55781,1.21337,1,-0.03573,0.03974,0.66756,0.00367,1,0.02723,0.04031,0.65444,0.00345,1,0,0.00000,27,35,happy
859,0.30892,0.15646,11.83846,1.21337,1,0.64860,0.14422,11.98594,1.20261,1,-0.03573,0.03974,0.66756,0.00352,1,0.02723,0.04031,0.65444,0.00349,1,0,0.00000,27,25,happy
860,0.30903,0.15611,11.94528,1.19131,1,0.64861,0.14409,11.54200,1.19131,1,-0.03432,0.03825,0.64250,0.00352,1,0.02838,0.04191,0.68037,0.00350,1,0,0.00000,27,25,happy
861,0.30917,0.15616,11.87607,1.18002,1,0.64868,0.14486,11.54355,1.19078,1,-0.03432,0.03825,0.64250,0.00351,1,0.02838,0.04191,0.68037,0.00362,1,0,0.00000,27,28,happy
862,0.30944,0.15602,12.16462,1.17895,1,0.64975,0.14458,11.48509,1.16963,1,-0.03446,0.03848,0.64740,0.00347,1,0.02602,0.03821,0.62122,0.00348,1,0,0.00000,27,13,happy
863,0.31020,0.15646,11.76114,1.16963,1,0.65000,0.14526,11.64954,1.14954,1,-0.03446,0.03848,0.64740,0.00360,1,0.02602,0.03821,0.62122,0.00352,1,0,0.00000,27,13,happy
864,0.30991,0.15598,11.69364,1.14954,1,0.65003,0.14550,11.58264,1.12945,1,-0.03446,0.03848,0.64740,0.00351,1,0.02602,0.03821,0.62122,0.00361,1,0,0.00000,27,13,happy
865,0.31011,0.15574,11.74143,1.16190,1,0.65014,0.14557,11.88157,1.17123,1,-0.03547,0.03974,0.66750,0.00366,1,0.02740,0.04013,0.65247,0.00360,1,0,0.00000,27,2,happy
866,0.30983,0.15540,11.35739,1.18252,1,0.65017,0.14541,11.71157,1.19185,1,-0.03547,0.03974,0.66750,0.00366,1,0.02740,0.04013,0.65247,0.00357,1,0,0.00000,27,2,happy
867,0.30981,0.15611,11.53391,1.19185,1,0.65008,0.14549,11.71069,1.19185,1,-0.03547,0.03974,0.66750,0.00341,1,0.02740,0.04013,0.65247,0.00358,1,0,0.00000,27,6,happy
868,0.30981,0.15611,11.53391,1.19185,1,0.64994,0.14475,11.69423,1.19185,1,-0.03547,0.03974,0.66750,0.00341,1,0.02740,0.04013,0.65247,0.00362,1,0,0.00000,27,33,happy
869,0.31022,0.15538,11.50064,1.18055,1,0.64992,0.14469,11.64418,1.19131,1,-0.03434,0.03854,0.64738,0.00364,1,0.02852,0.04168,0.67770,0.00363,1,0,0.00000,27,39,happy
870,0.31023,0.15507,11.44545,1.18002,1,0.64994,0.14521,11.72415,1.19078,1,-0.03434,0.03854,0.64738,0.00360,1,0.02852,0.04168,0.67770,0.00361,1,0,0.00000,27,81,happy
871,0.31036,0.15561,11.32715,1.17948,1,0.64996,0.14535,11.80192,1.19024,1,-0.03434,0.03854,0.64738,0.00368,1,0.02852,0.04168,0.67770,0.00362,1,0,0.00000,27,117,happy
872,0.31069,0.15586,11.49364,1.17895,1,0.65062,0.14568,12.14384,1.18971,1,-0.03462,0.03891,0.65256,0.00359,1,0.02901,0.04233,0.68941,0.00360,1,0,0.00000,27,117,happy
873,0.31075,0.15594,11.47873,1.18971,1,0.65066,0.14573,12.16702,1.18971,1,-0.03462,0.03891,0.65256,0.00365,1,0.02901,0.04233,0.68941,0.00364,1,0,0.00000,27,117,happy
874,0.31034,0.15459,11.27351,1.18971,1,0.65066,0.14573,12.16702,1.18971,1,-0.03462,0.03891,0.65256,0.00389,1,0.02901,0.04233,0.68941,0.00363,1,0,0.00000,27,117,happy
875,0.31029,0.15481,11.40999,1.17992,1,0.65073,0.14563,11.67708,1.16916,1,-0.03351,0.03767,0.63283,0.00384,1,0.02779,0.04040,0.65886,0.00367,1,0,0.00000,27,71,happy
876,0.31039,0.15581,11.55524,1.15937,1,0.65103,0.14500,11.36841,1.14861,1,-0.03351,0.03767,0.63283,0.00361,1,0.02779,0.04040,0.65886,0.00379,1,0,0.00000,27,64,happy
877,0.31049,0.15598,11.65295,1.13883,1,0.65055,0.14473,11.67058,1.12806,1,-0.03351,0.03767,0.63283,0.00356,1,0.02779,0.04040,0.65886,0.00417,1,0,0.00000,27,64,happy
878,0.31044,0.15616,11.61598,1.12806,1,0.65064,0.14593,11.86428,1.11730,1,-0.03434,0.03854,0.64738,0.00354,1,0.02779,0.04040,0.65886,0.00379,1,0,0.00000,27,64,happy
879,0.31018,0.15575,11.45843,1.12709,1,0.65071,0.14635,11.99562,1.12709,1,-0.03434,0.03854,0.64738,0.00366,1,0.02779,0.04040,0.65886,0.00379,1,0,0.00000,27,29,happy
880,0.31023,0.15626,11.60173,1.13688,1,0.65072,0.14612,11.93695,1.13688,1,-0.03434,0.03854,0.64738,0.00351,1,0.02779,0.04040,0.65886,0.00386,1,0,0.00000,27,48,happy
881,0.31023,0.15626,11.60173,1.14667,1,0.65061,0.14600,11.77417,1.14667,1,-0.03434,0.03854,0.64738,0.00351,1,0.02779,0.04040,0.65886,0.00385,1,0,0.00000,27,48,happy
882,0.31036,0.15601,11.68729,1.14667,1,0.65037,0.14644,11.96720,1.14667,1,-0.03434,0.03854,0.64738,0.00355,1,0.02779,0.04040,0.65886,0.00389,1,0,0.00000,27,48,happy
883,0.31031,0.15533,11.37963,1.14667,1,0.65043,0.14635,11.97670,1.14667,1,-0.03434,0.03854,0.64738,0.00374,1,0.02779,0.04040,0.65886,0.00392,1,0,0.00000,27,19,happy
